5.64	-82.9064	-79.1594	-76.498	-74.6066	-73.2623	-72.3073	-71.6288	-71.1463	-70.8031	-70.5595	-70.3865	-70.2637	-70.1766	-70.1149	-70.0712	-70.0402	-70.0183	-70.0028	-69.9917	-69.9837	-69.9777	-69.9729	-69.9679	-69.9621	-69.9563	-69.9503	-69.9439	-69.937	-69.9294	-69.9211	-69.912	-69.9021	-69.8914	-69.8799	-69.8677	-69.8548	-69.8415	-69.8278	-69.814	-69.8002	-69.7867	-69.7738	-69.7616	-69.7506	-69.741	-69.733	-69.7269	-69.7228	-69.7208	-69.974	-69.9796	-69.9845	-69.989	-69.9918	-69.9927	-69.9935	-69.994	-69.9944	-69.9918	-69.9927	-69.9932	-69.9936	-69.9928	-69.9934	-69.9938	-69.9933
5.645	-82.9011	-79.1559	-76.4956	-74.6051	-73.2614	-72.3068	-71.6287	-71.1463	-70.8033	-70.5598	-70.3869	-70.2642	-70.1771	-70.1154	-70.0717	-70.0408	-70.0189	-70.0033	-69.9922	-69.9842	-69.9782	-69.9735	-69.9684	-69.9627	-69.957	-69.951	-69.9447	-69.9379	-69.9304	-69.9223	-69.9133	-69.9036	-69.893	-69.8817	-69.8697	-69.857	-69.8439	-69.8305	-69.8169	-69.8034	-69.7902	-69.7775	-69.7655	-69.7547	-69.7453	-69.7375	-69.7314	-69.7274	-69.7254	-69.9744	-69.9799	-69.9848	-69.9892	-69.9919	-69.9928	-69.9936	-69.9941	-69.9945	-69.992	-69.9928	-69.9933	-69.9937	-69.9929	-69.9935	-69.9939	-69.9934
5.65	-82.8958	-79.1523	-76.4932	-74.6036	-73.2605	-72.3063	-71.6285	-71.1464	-70.8035	-70.5601	-70.3873	-70.2646	-70.1776	-70.1159	-70.0722	-70.0413	-70.0194	-70.0039	-69.9928	-69.9847	-69.9787	-69.974	-69.9689	-69.9633	-69.9576	-69.9517	-69.9455	-69.9388	-69.9314	-69.9234	-69.9146	-69.905	-69.8946	-69.8835	-69.8717	-69.8592	-69.8463	-69.8331	-69.8198	-69.8065	-69.7935	-69.7811	-69.7694	-69.7588	-69.7495	-69.7418	-69.7359	-69.732	-69.73	-69.9749	-69.9802	-69.985	-69.9894	-69.992	-69.9929	-69.9937	-69.9942	-69.9945	-69.9921	-69.9929	-69.9934	-69.9938	-69.993	-69.9936	-69.994	-69.9935
5.655	-82.8906	-79.1487	-76.4908	-74.602	-73.2595	-72.3058	-71.6283	-71.1464	-70.8037	-70.5604	-70.3877	-70.2651	-70.1781	-70.1164	-70.0727	-70.0418	-70.0199	-70.0044	-69.9933	-69.9852	-69.9792	-69.9745	-69.9695	-69.9638	-69.9582	-69.9524	-69.9463	-69.9397	-69.9324	-69.9245	-69.9158	-69.9064	-69.8962	-69.8852	-69.8736	-69.8614	-69.8487	-69.8358	-69.8227	-69.8096	-69.7969	-69.7846	-69.7732	-69.7628	-69.7537	-69.7461	-69.7403	-69.7364	-69.7346	-69.9753	-69.9806	-69.9853	-69.9895	-69.9921	-69.9931	-69.9938	-69.9943	-69.9946	-69.9922	-69.993	-69.9935	-69.9938	-69.9931	-69.9937	-69.994	-69.9936
5.66	-82.8853	-79.1451	-76.4884	-74.6005	-73.2586	-72.3053	-71.6281	-71.1464	-70.8039	-70.5607	-70.3881	-70.2655	-70.1786	-70.1169	-70.0732	-70.0423	-70.0204	-70.0049	-69.9938	-69.9857	-69.9797	-69.9749	-69.97	-69.9644	-69.9589	-69.9531	-69.9471	-69.9405	-69.9334	-69.9256	-69.917	-69.9077	-69.8977	-69.887	-69.8755	-69.8635	-69.8511	-69.8383	-69.8255	-69.8127	-69.8001	-69.7881	-69.7769	-69.7667	-69.7578	-69.7503	-69.7447	-69.7409	-69.739	-69.9758	-69.9809	-69.9855	-69.9897	-69.9922	-69.9932	-69.9939	-69.9944	-69.9947	-69.9923	-69.9931	-69.9936	-69.9939	-69.9932	-69.9938	-69.9941	-69.9937
5.665	-82.88	-79.1415	-76.486	-74.5989	-73.2576	-72.3048	-71.6279	-71.1464	-70.8041	-70.561	-70.3885	-70.266	-70.179	-70.1174	-70.0737	-70.0428	-70.0209	-70.0054	-69.9942	-69.9862	-69.9802	-69.9754	-69.9705	-69.965	-69.9595	-69.9538	-69.9478	-69.9414	-69.9343	-69.9266	-69.9182	-69.9091	-69.8992	-69.8886	-69.8774	-69.8656	-69.8534	-69.8409	-69.8282	-69.8157	-69.8033	-69.7916	-69.7805	-69.7705	-69.7618	-69.7545	-69.7489	-69.7452	-69.7434	-69.9762	-69.9812	-69.9858	-69.9899	-69.9924	-69.9933	-69.9939	-69.9944	-69.9948	-69.9924	-69.9932	-69.9937	-69.994	-69.9933	-69.9939	-69.9942	-69.9937
5.67	-82.8747	-79.1379	-76.4836	-74.5973	-73.2567	-72.3042	-71.6277	-71.1465	-70.8043	-70.5613	-70.3888	-70.2664	-70.1795	-70.1179	-70.0742	-70.0433	-70.0214	-70.0058	-69.9947	-69.9866	-69.9806	-69.9759	-69.971	-69.9655	-69.9601	-69.9545	-69.9486	-69.9422	-69.9353	-69.9277	-69.9194	-69.9104	-69.9007	-69.8903	-69.8793	-69.8677	-69.8556	-69.8433	-69.8309	-69.8186	-69.8065	-69.7949	-69.7841	-69.7743	-69.7657	-69.7586	-69.7531	-69.7494	-69.7477	-69.9766	-69.9816	-69.986	-69.99	-69.9925	-69.9934	-69.994	-69.9945	-69.9948	-69.9925	-69.9933	-69.9938	-69.9941	-69.9934	-69.9939	-69.9943	-69.9938
5.675	-82.8694	-79.1342	-76.4812	-74.5957	-73.2557	-72.3037	-71.6275	-71.1465	-70.8044	-70.5616	-70.3892	-70.2668	-70.1799	-70.1183	-70.0747	-70.0438	-70.0219	-70.0063	-69.9952	-69.9871	-69.9811	-69.9764	-69.9715	-69.966	-69.9607	-69.9552	-69.9493	-69.943	-69.9362	-69.9287	-69.9206	-69.9117	-69.9022	-69.892	-69.8811	-69.8697	-69.8579	-69.8458	-69.8336	-69.8215	-69.8096	-69.7983	-69.7876	-69.778	-69.7696	-69.7626	-69.7572	-69.7536	-69.7519	-69.977	-69.9819	-69.9862	-69.9902	-69.9926	-69.9934	-69.9941	-69.9946	-69.9949	-69.9927	-69.9934	-69.9939	-69.9942	-69.9935	-69.994	-69.9944	-69.9939
5.68	-82.8641	-79.1306	-76.4787	-74.5942	-73.2547	-72.3032	-71.6272	-71.1465	-70.8046	-70.5619	-70.3895	-70.2672	-70.1804	-70.1188	-70.0752	-70.0443	-70.0224	-70.0068	-69.9957	-69.9876	-69.9815	-69.9768	-69.972	-69.9666	-69.9613	-69.9558	-69.9501	-69.9439	-69.9371	-69.9298	-69.9218	-69.913	-69.9036	-69.8936	-69.8829	-69.8717	-69.8601	-69.8482	-69.8362	-69.8243	-69.8127	-69.8016	-69.7911	-69.7816	-69.7734	-69.7665	-69.7613	-69.7577	-69.756	-69.9774	-69.9822	-69.9865	-69.9903	-69.9927	-69.9935	-69.9942	-69.9947	-69.995	-69.9928	-69.9935	-69.994	-69.9943	-69.9936	-69.9941	-69.9945	-69.994
5.685	-82.8588	-79.127	-76.4763	-74.5926	-73.2537	-72.3026	-71.627	-71.1464	-70.8048	-70.5621	-70.3899	-70.2676	-70.1808	-70.1192	-70.0756	-70.0447	-70.0228	-70.0072	-69.9961	-69.988	-69.982	-69.9773	-69.9724	-69.9671	-69.9619	-69.9565	-69.9508	-69.9447	-69.938	-69.9308	-69.9229	-69.9143	-69.9051	-69.8952	-69.8847	-69.8736	-69.8622	-69.8506	-69.8388	-69.8271	-69.8157	-69.8048	-69.7945	-69.7852	-69.7771	-69.7704	-69.7652	-69.7618	-69.7601	-69.9778	-69.9825	-69.9867	-69.9905	-69.9928	-69.9936	-69.9943	-69.9947	-69.9951	-69.9929	-69.9936	-69.9941	-69.9944	-69.9937	-69.9942	-69.9945	-69.9941
5.69	-82.8534	-79.1233	-76.4739	-74.591	-73.2528	-72.3021	-71.6267	-71.1464	-70.8049	-70.5624	-70.3902	-70.268	-70.1812	-70.1197	-70.0761	-70.0452	-70.0233	-70.0077	-69.9966	-69.9885	-69.9824	-69.9777	-69.9729	-69.9676	-69.9624	-69.9571	-69.9515	-69.9455	-69.9389	-69.9318	-69.924	-69.9156	-69.9065	-69.8967	-69.8864	-69.8756	-69.8644	-69.8529	-69.8414	-69.8299	-69.8187	-69.8079	-69.7979	-69.7888	-69.7808	-69.7742	-69.7692	-69.7658	-69.7641	-69.9782	-69.9828	-69.9869	-69.9906	-69.9929	-69.9937	-69.9944	-69.9948	-69.9951	-69.993	-69.9937	-69.9941	-69.9944	-69.9938	-69.9943	-69.9946	-69.9942
5.695	-82.8481	-79.1197	-76.4714	-74.5894	-73.2518	-72.3015	-71.6265	-71.1464	-70.805	-70.5626	-70.3905	-70.2683	-70.1816	-70.1201	-70.0765	-70.0456	-70.0237	-70.0081	-69.997	-69.9889	-69.9829	-69.9782	-69.9734	-69.9681	-69.963	-69.9577	-69.9522	-69.9463	-69.9398	-69.9328	-69.9251	-69.9168	-69.9079	-69.8983	-69.8881	-69.8775	-69.8665	-69.8552	-69.8439	-69.8326	-69.8216	-69.8111	-69.8012	-69.7923	-69.7845	-69.778	-69.773	-69.7697	-69.7681	-69.9786	-69.9831	-69.9871	-69.9908	-69.993	-69.9938	-69.9944	-69.9949	-69.9952	-69.9931	-69.9938	-69.9942	-69.9945	-69.9939	-69.9944	-69.9947	-69.9943
5.7	-82.8428	-79.116	-76.4689	-74.5878	-73.2508	-72.3009	-71.6262	-71.1463	-70.8051	-70.5628	-70.3908	-70.2687	-70.182	-70.1205	-70.077	-70.0461	-70.0242	-70.0086	-69.9974	-69.9894	-69.9833	-69.9786	-69.9738	-69.9687	-69.9636	-69.9584	-69.9529	-69.947	-69.9407	-69.9338	-69.9262	-69.918	-69.9092	-69.8998	-69.8898	-69.8794	-69.8686	-69.8575	-69.8464	-69.8353	-69.8245	-69.8141	-69.8044	-69.7957	-69.788	-69.7817	-69.7768	-69.7735	-69.7719	-69.979	-69.9834	-69.9873	-69.9909	-69.9931	-69.9939	-69.9945	-69.995	-69.9953	-69.9932	-69.9939	-69.9943	-69.9946	-69.9939	-69.9945	-69.9948	-69.9944
5.705	-82.8374	-79.1124	-76.4665	-74.5861	-73.2497	-72.3003	-71.626	-71.1463	-70.8053	-70.5631	-70.3911	-70.2691	-70.1824	-70.121	-70.0774	-70.0465	-70.0246	-70.009	-69.9979	-69.9898	-69.9837	-69.979	-69.9743	-69.9691	-69.9641	-69.959	-69.9536	-69.9478	-69.9415	-69.9347	-69.9273	-69.9192	-69.9106	-69.9013	-69.8915	-69.8812	-69.8706	-69.8597	-69.8488	-69.8379	-69.8273	-69.8171	-69.8076	-69.799	-69.7915	-69.7853	-69.7805	-69.7773	-69.7758	-69.9794	-69.9837	-69.9876	-69.9911	-69.9932	-69.994	-69.9946	-69.995	-69.9953	-69.9933	-69.994	-69.9944	-69.9947	-69.994	-69.9945	-69.9948	-69.9944
5.71	-82.8321	-79.1087	-76.464	-74.5845	-73.2487	-72.2998	-71.6257	-71.1463	-70.8054	-70.5633	-70.3914	-70.2694	-70.1828	-70.1214	-70.0778	-70.0469	-70.025	-70.0094	-69.9983	-69.9902	-69.9842	-69.9795	-69.9747	-69.9696	-69.9647	-69.9596	-69.9542	-69.9485	-69.9424	-69.9357	-69.9284	-69.9204	-69.9119	-69.9028	-69.8932	-69.883	-69.8726	-69.8619	-69.8512	-69.8405	-69.8301	-69.8201	-69.8108	-69.8023	-69.795	-69.7888	-69.7842	-69.781	-69.7795	-69.9798	-69.984	-69.9878	-69.9912	-69.9933	-69.9941	-69.9947	-69.9951	-69.9954	-69.9934	-69.994	-69.9945	-69.9948	-69.9941	-69.9946	-69.9949	-69.9945
5.715	-82.8267	-79.105	-76.4615	-74.5829	-73.2477	-72.2992	-71.6254	-71.1462	-70.8055	-70.5635	-70.3917	-70.2698	-70.1832	-70.1218	-70.0782	-70.0474	-70.0254	-70.0099	-69.9987	-69.9906	-69.9846	-69.9799	-69.9752	-69.9701	-69.9652	-69.9602	-69.9549	-69.9493	-69.9432	-69.9366	-69.9294	-69.9216	-69.9132	-69.9043	-69.8948	-69.8848	-69.8746	-69.8641	-69.8535	-69.8431	-69.8328	-69.823	-69.8139	-69.8056	-69.7984	-69.7924	-69.7878	-69.7847	-69.7832	-69.9801	-69.9843	-69.988	-69.9914	-69.9934	-69.9942	-69.9948	-69.9952	-69.9955	-69.9935	-69.9941	-69.9946	-69.9948	-69.9942	-69.9947	-69.995	-69.9946
5.72	-82.8214	-79.1014	-76.4591	-74.5813	-73.2467	-72.2986	-71.6251	-71.1461	-70.8055	-70.5637	-70.392	-70.2701	-70.1836	-70.1222	-70.0786	-70.0478	-70.0259	-70.0103	-69.9991	-69.991	-69.985	-69.9803	-69.9756	-69.9706	-69.9657	-69.9608	-69.9556	-69.95	-69.944	-69.9375	-69.9304	-69.9228	-69.9145	-69.9057	-69.8964	-69.8866	-69.8765	-69.8662	-69.8559	-69.8456	-69.8355	-69.8259	-69.8169	-69.8088	-69.8017	-69.7958	-69.7913	-69.7883	-69.7868	-69.9805	-69.9845	-69.9882	-69.9915	-69.9935	-69.9943	-69.9948	-69.9952	-69.9955	-69.9936	-69.9942	-69.9946	-69.9949	-69.9943	-69.9948	-69.9951	-69.9947
5.725	-82.816	-79.0977	-76.4566	-74.5796	-73.2456	-72.298	-71.6248	-71.1461	-70.8056	-70.5639	-70.3923	-70.2704	-70.1839	-70.1226	-70.079	-70.0482	-70.0263	-70.0107	-69.9995	-69.9914	-69.9854	-69.9807	-69.976	-69.9711	-69.9662	-69.9613	-69.9562	-69.9507	-69.9448	-69.9384	-69.9314	-69.9239	-69.9158	-69.9071	-69.8979	-69.8883	-69.8784	-69.8683	-69.8581	-69.848	-69.8382	-69.8287	-69.8199	-69.8119	-69.805	-69.7992	-69.7948	-69.7918	-69.7904	-69.9808	-69.9848	-69.9884	-69.9916	-69.9936	-69.9943	-69.9949	-69.9953	-69.9956	-69.9937	-69.9943	-69.9947	-69.995	-69.9944	-69.9948	-69.9951	-69.9948
5.73	-82.8106	-79.094	-76.4541	-74.578	-73.2446	-72.2974	-71.6245	-71.146	-70.8057	-70.5641	-70.3926	-70.2707	-70.1843	-70.1229	-70.0794	-70.0486	-70.0267	-70.0111	-69.9999	-69.9918	-69.9858	-69.9811	-69.9764	-69.9715	-69.9668	-69.9619	-69.9569	-69.9515	-69.9456	-69.9393	-69.9324	-69.925	-69.917	-69.9085	-69.8995	-69.8901	-69.8803	-69.8704	-69.8604	-69.8505	-69.8408	-69.8315	-69.8229	-69.815	-69.8082	-69.8025	-69.7982	-69.7953	-69.7939	-69.9812	-69.9851	-69.9886	-69.9918	-69.9937	-69.9944	-69.995	-69.9954	-69.9956	-69.9938	-69.9944	-69.9948	-69.9951	-69.9945	-69.9949	-69.9952	-69.9948
5.735	-82.8052	-79.0903	-76.4516	-74.5763	-73.2436	-72.2967	-71.6242	-71.1459	-70.8058	-70.5643	-70.3928	-70.2711	-70.1846	-70.1233	-70.0798	-70.049	-70.0271	-70.0115	-70.0003	-69.9922	-69.9862	-69.9815	-69.9769	-69.972	-69.9673	-69.9625	-69.9575	-69.9522	-69.9464	-69.9402	-69.9334	-69.9261	-69.9183	-69.9099	-69.901	-69.8918	-69.8822	-69.8724	-69.8626	-69.8529	-69.8433	-69.8342	-69.8257	-69.8181	-69.8114	-69.8058	-69.8015	-69.7987	-69.7973	-69.9816	-69.9853	-69.9888	-69.9919	-69.9938	-69.9945	-69.995	-69.9954	-69.9957	-69.9939	-69.9945	-69.9949	-69.9951	-69.9945	-69.995	-69.9953	-69.9949
5.74	-82.7998	-79.0866	-76.4491	-74.5747	-73.2425	-72.2961	-71.6239	-71.1458	-70.8058	-70.5644	-70.3931	-70.2714	-70.185	-70.1237	-70.0802	-70.0493	-70.0274	-70.0119	-70.0007	-69.9926	-69.9866	-69.9819	-69.9773	-69.9725	-69.9678	-69.963	-69.9581	-69.9529	-69.9472	-69.9411	-69.9344	-69.9272	-69.9195	-69.9112	-69.9025	-69.8934	-69.884	-69.8744	-69.8648	-69.8552	-69.8459	-69.8369	-69.8286	-69.8211	-69.8145	-69.809	-69.8048	-69.802	-69.8007	-69.9819	-69.9856	-69.989	-69.992	-69.9939	-69.9946	-69.9951	-69.9955	-69.9958	-69.994	-69.9946	-69.9949	-69.9952	-69.9946	-69.9951	-69.9953	-69.995
5.745	-82.7945	-79.0829	-76.4466	-74.573	-73.2414	-72.2955	-71.6236	-71.1457	-70.8059	-70.5646	-70.3933	-70.2717	-70.1853	-70.124	-70.0806	-70.0497	-70.0278	-70.0122	-70.0011	-69.993	-69.9869	-69.9822	-69.9777	-69.9729	-69.9683	-69.9636	-69.9587	-69.9535	-69.948	-69.9419	-69.9354	-69.9283	-69.9207	-69.9126	-69.904	-69.8951	-69.8858	-69.8764	-69.8669	-69.8575	-69.8483	-69.8396	-69.8314	-69.824	-69.8175	-69.8122	-69.8081	-69.8053	-69.804	-69.9822	-69.9859	-69.9892	-69.9922	-69.994	-69.9947	-69.9952	-69.9956	-69.9958	-69.9941	-69.9946	-69.995	-69.9953	-69.9947	-69.9951	-69.9954	-69.9951
5.75	-82.7891	-79.0792	-76.444	-74.5713	-73.2404	-72.2949	-71.6233	-71.1456	-70.8059	-70.5648	-70.3936	-70.272	-70.1856	-70.1244	-70.0809	-70.0501	-70.0282	-70.0126	-70.0014	-69.9933	-69.9873	-69.9826	-69.9781	-69.9733	-69.9687	-69.9641	-69.9593	-69.9542	-69.9487	-69.9428	-69.9363	-69.9293	-69.9219	-69.9139	-69.9055	-69.8967	-69.8876	-69.8783	-69.869	-69.8598	-69.8508	-69.8422	-69.8342	-69.8269	-69.8206	-69.8153	-69.8113	-69.8086	-69.8073	-69.9826	-69.9861	-69.9893	-69.9923	-69.9941	-69.9948	-69.9953	-69.9956	-69.9959	-69.9942	-69.9947	-69.9951	-69.9953	-69.9948	-69.9952	-69.9955	-69.9951
5.755	-82.7836	-79.0755	-76.4415	-74.5697	-73.2393	-72.2942	-71.6229	-71.1455	-70.806	-70.5649	-70.3938	-70.2722	-70.1859	-70.1247	-70.0813	-70.0505	-70.0286	-70.013	-70.0018	-69.9937	-69.9877	-69.983	-69.9785	-69.9738	-69.9692	-69.9647	-69.9599	-69.9549	-69.9495	-69.9436	-69.9372	-69.9304	-69.923	-69.9152	-69.9069	-69.8983	-69.8893	-69.8802	-69.8711	-69.862	-69.8532	-69.8448	-69.8369	-69.8297	-69.8235	-69.8184	-69.8144	-69.8118	-69.8105	-69.9829	-69.9864	-69.9895	-69.9924	-69.9942	-69.9948	-69.9953	-69.9957	-69.9959	-69.9942	-69.9948	-69.9952	-69.9954	-69.9949	-69.9953	-69.9955	-69.9952
5.76	-82.7782	-79.0718	-76.439	-74.568	-73.2382	-72.2936	-71.6226	-71.1453	-70.806	-70.5651	-70.394	-70.2725	-70.1863	-70.1251	-70.0816	-70.0508	-70.0289	-70.0133	-70.0022	-69.9941	-69.988	-69.9833	-69.9789	-69.9742	-69.9697	-69.9652	-69.9605	-69.9555	-69.9502	-69.9444	-69.9382	-69.9314	-69.9242	-69.9165	-69.9083	-69.8998	-69.891	-69.8821	-69.8731	-69.8642	-69.8556	-69.8473	-69.8395	-69.8325	-69.8264	-69.8214	-69.8175	-69.8149	-69.8137	-69.9832	-69.9866	-69.9897	-69.9925	-69.9943	-69.9949	-69.9954	-69.9957	-69.996	-69.9943	-69.9949	-69.9952	-69.9955	-69.9949	-69.9953	-69.9956	-69.9953
5.765	-82.7728	-79.068	-76.4365	-74.5663	-73.2371	-72.2929	-71.6222	-71.1452	-70.806	-70.5652	-70.3942	-70.2728	-70.1866	-70.1254	-70.082	-70.0512	-70.0293	-70.0137	-70.0025	-69.9944	-69.9884	-69.9837	-69.9792	-69.9746	-69.9702	-69.9657	-69.9611	-69.9562	-69.9509	-69.9452	-69.9391	-69.9324	-69.9253	-69.9177	-69.9097	-69.9014	-69.8927	-69.884	-69.8751	-69.8664	-69.8579	-69.8497	-69.8422	-69.8353	-69.8293	-69.8243	-69.8205	-69.818	-69.8168	-69.9835	-69.9869	-69.9899	-69.9927	-69.9944	-69.995	-69.9955	-69.9958	-69.996	-69.9944	-69.995	-69.9953	-69.9955	-69.995	-69.9954	-69.9957	-69.9953
5.77	-82.7674	-79.0643	-76.4339	-74.5646	-73.2361	-72.2923	-71.6219	-71.1451	-70.8061	-70.5653	-70.3944	-70.2731	-70.1869	-70.1257	-70.0823	-70.0515	-70.0296	-70.0141	-70.0029	-69.9948	-69.9887	-69.9841	-69.9796	-69.975	-69.9706	-69.9662	-69.9616	-69.9568	-69.9516	-69.946	-69.94	-69.9334	-69.9264	-69.919	-69.9111	-69.9029	-69.8944	-69.8858	-69.8771	-69.8685	-69.8602	-69.8522	-69.8447	-69.838	-69.8321	-69.8272	-69.8235	-69.821	-69.8198	-69.9839	-69.9871	-69.9901	-69.9928	-69.9945	-69.9951	-69.9955	-69.9959	-69.9961	-69.9945	-69.995	-69.9954	-69.9956	-69.9951	-69.9955	-69.9957	-69.9954
5.775	-82.762	-79.0606	-76.4314	-74.5629	-73.235	-72.2916	-71.6215	-71.1449	-70.8061	-70.5655	-70.3946	-70.2733	-70.1872	-70.126	-70.0827	-70.0519	-70.03	-70.0144	-70.0032	-69.9951	-69.9891	-69.9844	-69.98	-69.9754	-69.9711	-69.9667	-69.9622	-69.9574	-69.9523	-69.9468	-69.9408	-69.9344	-69.9275	-69.9202	-69.9124	-69.9044	-69.896	-69.8876	-69.8791	-69.8706	-69.8624	-69.8546	-69.8473	-69.8407	-69.8349	-69.8301	-69.8265	-69.824	-69.8228	-69.9842	-69.9873	-69.9902	-69.9929	-69.9945	-69.9951	-69.9956	-69.9959	-69.9962	-69.9946	-69.9951	-69.9954	-69.9957	-69.9952	-69.9955	-69.9958	-69.9955
5.78	-82.7565	-79.0568	-76.4288	-74.5612	-73.2339	-72.2909	-71.6212	-71.1448	-70.8061	-70.5656	-70.3948	-70.2736	-70.1875	-70.1263	-70.083	-70.0522	-70.0303	-70.0147	-70.0036	-69.9955	-69.9894	-69.9848	-69.9803	-69.9758	-69.9715	-69.9672	-69.9628	-69.9581	-69.953	-69.9476	-69.9417	-69.9354	-69.9286	-69.9214	-69.9138	-69.9058	-69.8977	-69.8893	-69.881	-69.8727	-69.8646	-69.8569	-69.8498	-69.8433	-69.8376	-69.8329	-69.8293	-69.8269	-69.8258	-69.9845	-69.9876	-69.9904	-69.993	-69.9946	-69.9952	-69.9956	-69.996	-69.9962	-69.9947	-69.9952	-69.9955	-69.9957	-69.9952	-69.9956	-69.9959	-69.9955
5.785	-82.7511	-79.0531	-76.4263	-74.5595	-73.2328	-72.2903	-71.6208	-71.1446	-70.8061	-70.5657	-70.395	-70.2738	-70.1877	-70.1267	-70.0833	-70.0525	-70.0307	-70.0151	-70.0039	-69.9958	-69.9898	-69.9851	-69.9807	-69.9762	-69.972	-69.9677	-69.9633	-69.9587	-69.9537	-69.9483	-69.9426	-69.9363	-69.9297	-69.9226	-69.9151	-69.9073	-69.8992	-69.8911	-69.8829	-69.8747	-69.8668	-69.8593	-69.8522	-69.8458	-69.8403	-69.8357	-69.8322	-69.8298	-69.8287	-69.9848	-69.9878	-69.9906	-69.9931	-69.9947	-69.9953	-69.9957	-69.996	-69.9963	-69.9948	-69.9952	-69.9956	-69.9958	-69.9953	-69.9957	-69.9959	-69.9956
5.79	-82.7456	-79.0493	-76.4237	-74.5578	-73.2317	-72.2896	-71.6204	-71.1445	-70.8061	-70.5658	-70.3952	-70.2741	-70.188	-70.1269	-70.0836	-70.0528	-70.031	-70.0154	-70.0042	-69.9961	-69.9901	-69.9854	-69.9811	-69.9766	-69.9724	-69.9682	-69.9638	-69.9593	-69.9544	-69.9491	-69.9434	-69.9373	-69.9307	-69.9237	-69.9164	-69.9087	-69.9008	-69.8928	-69.8847	-69.8767	-69.869	-69.8615	-69.8546	-69.8484	-69.8429	-69.8384	-69.835	-69.8327	-69.8315	-69.9851	-69.988	-69.9907	-69.9932	-69.9948	-69.9953	-69.9958	-69.9961	-69.9963	-69.9948	-69.9953	-69.9956	-69.9959	-69.9954	-69.9957	-69.996	-69.9957
5.795	-82.7402	-79.0455	-76.4212	-74.5561	-73.2305	-72.2889	-71.62	-71.1443	-70.8061	-70.5659	-70.3954	-70.2743	-70.1883	-70.1272	-70.0839	-70.0532	-70.0313	-70.0157	-70.0045	-69.9964	-69.9904	-69.9858	-69.9814	-69.977	-69.9728	-69.9687	-69.9644	-69.9599	-69.955	-69.9498	-69.9442	-69.9382	-69.9317	-69.9249	-69.9177	-69.9101	-69.9024	-69.8945	-69.8865	-69.8787	-69.8711	-69.8638	-69.857	-69.8509	-69.8455	-69.8411	-69.8377	-69.8354	-69.8343	-69.9854	-69.9883	-69.9909	-69.9934	-69.9949	-69.9954	-69.9958	-69.9961	-69.9964	-69.9949	-69.9954	-69.9957	-69.9959	-69.9954	-69.9958	-69.996	-69.9957
5.8	-82.7347	-79.0418	-76.4186	-74.5544	-73.2294	-72.2882	-71.6196	-71.1442	-70.8061	-70.566	-70.3956	-70.2745	-70.1885	-70.1275	-70.0842	-70.0535	-70.0316	-70.016	-70.0049	-69.9968	-69.9907	-69.9861	-69.9818	-69.9774	-69.9733	-69.9691	-69.9649	-69.9604	-69.9557	-69.9506	-69.9451	-69.9391	-69.9328	-69.926	-69.9189	-69.9115	-69.9039	-69.8961	-69.8883	-69.8806	-69.8732	-69.866	-69.8593	-69.8533	-69.8481	-69.8437	-69.8404	-69.8382	-69.8371	-69.9857	-69.9885	-69.9911	-69.9935	-69.9949	-69.9955	-69.9959	-69.9962	-69.9964	-69.995	-69.9955	-69.9958	-69.996	-69.9955	-69.9959	-69.9961	-69.9958
5.805	-82.7292	-79.038	-76.416	-74.5526	-73.2283	-72.2875	-71.6193	-71.144	-70.8061	-70.5661	-70.3957	-70.2747	-70.1888	-70.1278	-70.0845	-70.0538	-70.0319	-70.0163	-70.0052	-69.9971	-69.991	-69.9864	-69.9821	-69.9778	-69.9737	-69.9696	-69.9654	-69.961	-69.9563	-69.9513	-69.9459	-69.94	-69.9338	-69.9271	-69.9201	-69.9129	-69.9054	-69.8977	-69.8901	-69.8826	-69.8752	-69.8682	-69.8616	-69.8557	-69.8506	-69.8463	-69.8431	-69.8409	-69.8398	-69.9859	-69.9887	-69.9912	-69.9936	-69.995	-69.9955	-69.9959	-69.9963	-69.9965	-69.9951	-69.9955	-69.9958	-69.996	-69.9956	-69.9959	-69.9962	-69.9959
5.81	-82.7238	-79.0342	-76.4134	-74.5509	-73.2272	-72.2868	-71.6189	-71.1438	-70.806	-70.5662	-70.3959	-70.2749	-70.1891	-70.1281	-70.0848	-70.0541	-70.0322	-70.0167	-70.0055	-69.9974	-69.9914	-69.9867	-69.9824	-69.9781	-69.9741	-69.9701	-69.9659	-69.9616	-69.957	-69.952	-69.9467	-69.9409	-69.9348	-69.9282	-69.9214	-69.9142	-69.9068	-69.8994	-69.8919	-69.8844	-69.8772	-69.8703	-69.8639	-69.8581	-69.853	-69.8489	-69.8457	-69.8435	-69.8425	-69.9862	-69.9889	-69.9914	-69.9937	-69.9951	-69.9956	-69.996	-69.9963	-69.9965	-69.9952	-69.9956	-69.9959	-69.9961	-69.9956	-69.996	-69.9962	-69.9959
